trans_id,sender_iban,receiver_iban,amount,timestamp,ip_address,merchant_cat
TXN-1038,FR2611605443392978798440854,FR4896954817768512194926839,7313.83,2025-02-19 14:59:44,,Gambling
TXN-9042,FR4351321414601184870531295,FR6552712727127146108860434,2138.81,2025-04-27 15:38:31,179.131.28.108,Supermarket
TXN-12395,FR4119621307391922529810467,FR1957238400815351442313553,7317.54,2025-08-05 22:45:13,208.40.58.18,Tech
TXN-11836,FR3338717930282568672735860,FR8346702543091999758114600,5223.02,2025-07-08 14:46:37,213.123.107.214,Tech
TXN-972,FR1324221564094306259234725,FR4137796770261464532291506,9376.77,2025-07-17 15:51:41,164.255.32.227,Tech
TXN-2236,FR6532227310350887105540152,FR7741005773316670436700725,602.21,2025-09-28 17:27:18,113.244.13.250,Travel
TXN-6456,FR6668509108879346874925703,FR6248960691925151571636349,"1931,43",2025-09-21 16:39:17,158.244.40.59,Gambling
TXN-13326,FR2542119031764642756205110,FR0427589419399819579919410,6060.77,2025-05-04 07:13:27,12.121.243.22,Unknown
TXN-7518,FR8852046383848981551025628,FR2349401314807598351896686,7142.31,2024-12-06 06:27:26,60.27.197.45,
TXN-9012,FR5085131059424874423372666,FR4728041717330561908735059,3037.16,2025-04-21 22:32:30,Localhost,Tech
TXN-11464,FR4971997275136816231436782,FR3529722596165853475460474,8125.35,2025-10-13 07:35:54,97.66.93.143,Tech
TXN-6700,FR2749548957616147880427436,FR2435325773154175594897578,9988.52,2025-06-12 05:06:26,84.91.255.205,Restaurant
TXN-9152,FR6644787015578195759756029,FR3095998088115441146896530,3667.79,2025-05-14 05:10:48,198.94.94.58,Tech
TXN-894,FR7895776079648167731054223,FR3088616709890668353107281,6965.13,2025-05-15 04:00:39,43.35.169.218,Gambling
TXN-9191,FR7373838742508798893976298,FR1098573870598918697547307,-1474.94,2025-04-07 09:10:15,22.242.202.191,Unknown
TXN-837,FR9455325666116980360751175,FR3555823735589156733210516,2887.95,2025-03-24 20:26:00,::1,Supermarket
TXN-12223,FR1793873155855201124916015,FR6456625805161680688460462,1671.5,2025-05-22 10:23:00,::1,Tech
TXN-11820,FR2938042128161478409770902,FR0345748043878085624490681,4222.33,2025-01-28 03:16:38,57.242.210.87,Unknown
TXN-5268,FR0754986019069377218370494,FR7593933563126914284430552,4909.47,2025-04-29 18:09:43,218.113.171.174,Travel
TXN-13576,FR6491051769050042127393916,FR4702304957556606064360414,7579.13,2025-04-01 00:03:55,164.233.115.198,Supermarket
TXN-8855,FR9188587674843942272754878,FR5850672501980449813921327,7673.74 €,2024-12-19 22:07:32,51.73.224.110,Restaurant
TXN-7635,FR7090868943535613537697798,FR4659301367739649438554334,"2376,25",2025-03-23 07:19:42,185.222.149.188,Supermarket
TXN-4823,FR3712104607733635598892307,FR5624793961245537399541657,3342.02,2025-01-23 08:31:50,118.188.186.139,Tech
TXN-4446,FR0848592955641970518970831,FR1952091120256703005769531,628.54,2025-11-12 19:00:06,80.124.98.202,
TXN-9163,FR8713751090950266146789167,FR4865628933850419989552966,5857.99,2025-05-20 11:22:58,53.110.90.182,Restaurant
TXN-8471,FR5628944459166075672844967,FR8951917031461729700735068,9754.22,2024-12-23 18:47:01,20.137.1.199,Travel
TXN-10257,FR5722069391320832847679574,FR6277134648528464882117296,5645.35,2025-03-15 08:29:58,158.243.135.217,Restaurant
TXN-5006,FR0939832601156311397971242,FR9757136789937057944461777,5866.05,2025-03-07 07:00:51,96.126.162.209,Travel
TXN-10398,FR2319221096096259412604561,FR2773271744990720253796060,"4147,9",2025-07-04 01:30:08,208.185.226.238,Restaurant
TXN-4130,FR3096330556450541607626212,FR2446615940193802980010352,135.32,2025-08-17 03:46:26,9.196.186.238,Tech
TXN-9753,FR3469508417534236033328131,FR7091202938778279386392899,8501.6,2025-02-07 22:03:17,134.204.65.113,Gambling
TXN-11023,FR1712870579682179763951775,FR3901406059161733387244810,1520.73,2024-11-16 00:45:22,89.251.57.78,Unknown
TXN-9091,FR0604642585088588288892091,FR4289047738041029190980945,7523.36,2025-01-19 18:29:16,6.26.173.97,Supermarket
TXN-13313,FR5750591839857717291437051,FR0931221013138904976854925,3309.46,2025-07-30 03:59:37,27.67.17.94,Supermarket
TXN-462,FR1478249706763565285588289,FR4708205289196885956678677,8729.65,2025-03-26 09:09:53,108.55.140.139,Tech
TXN-721,FR8638577293784878414750364,FR8171639417905474199963400,4505.03,2024-12-12 10:32:36,20.123.202.21,Gambling
TXN-3789,FR4707564118391971350321667,FR7480449681158934761590998,7245.13,2025-10-20 21:48:18,192.168.X.X,Restaurant
TXN-1302,FR8189375073779748765671305,FR4361146500224357812854911,3571.86,2025-09-28 07:31:23,84.140.230.18,
TXN-12860,FR9202486511498690498341714,FR0232006475380344082254311,8883.79,2025-07-06 06:42:04,67.184.108.63,Tech
TXN-12913,FR1623582508828169580088453,FR3272762003743574179166816,4265.07 €,2025-01-30 13:52:07,51.36.249.154,Tech
TXN-10097,FR0717293353054595582331340,FR4006379113096974429670373,5499.94,2024-12-30 01:51:53,23.79.80.25,Travel
TXN-5429,FR2052938188472149031847881,FR7261902137938367845482299,7964.57,2025-06-13 22:13:31,104.128.122.68,
TXN-9967,FR1436319441171884122520244,FR3755976783985027015041632,4738.57,2025-05-07 10:55:38,184.18.87.124,Supermarket
TXN-5861,FR9687833963842556124857487,FR1929692625247947563817660,3209.31,2025-06-29 16:50:13,84.134.113.34,Tech
TXN-14405,FR1998220894945913706559380,FR2445965929921140539486140,6707.04,2025-06-14 06:38:00,77.198.60.214,Supermarket
TXN-9765,FR2358956305154211139876653,FR9838807980169554298407556,5569.6,2025-01-08 00:13:08,195.255.240.7,
TXN-10547,FR5421227818195442031275403,FR0978690420736336058647590,5055.64,2025-02-27 02:38:24,24.120.166.237,Restaurant
TXN-11421,FR3862435419168464000514945,FR6482477133850274072690788,8966.97,2025-03-04 00:13:06,11.162.71.227,
TXN-9317,FR5111756295630610933270736,FR2203980298166704359122876,6527.05,2025-01-12 07:38:35,Localhost,Supermarket
TXN-13636,FR8189397335068696435547033,FR8352930762386586959381525,2199.48,2025-09-13 11:51:54,216.162.77.250,Unknown
TXN-3419,FR0907718598116481487835228,FR8740938519883514669861455,8503.07,2025-02-06 16:02:23,Localhost,Unknown
TXN-7137,FR0243561338348316112372894,FR0546196074908655157733465,6587.15,2025-04-26 11:03:05,214.183.170.231,
TXN-1597,FR3456844905940173259219496,FR0492881061698288472551661,5604.87 €,2025-10-27 03:19:10,16.120.6.137,Restaurant
TXN-3971,FR3738956118064458668178276,FR3774083612191718458710394,3512.19,2025-09-12 13:04:09,184.167.103.157,Restaurant
TXN-5318,FR5980028754392815111474425,FR5701788546803546515145601,6107.42,2025-09-07 08:45:51,9.147.211.193,Gambling
TXN-14622,FR7388231956439891086822201,FR3270841461047548815300864,777.01,2025-10-12 21:42:19,151.153.112.126,Supermarket
TXN-7327,FR0863726813358239084531998,FR2934238811122872303958880,6115.16,2025-10-03 13:52:23,145.99.137.6,Tech
TXN-8612,FR4213384105708147925181825,FR5912943759636788295954514,1983.5,2025-04-22 23:48:20,105.36.193.197,Gambling
TXN-5159,FR3718235059536631726166378,FR8975018810667892108075983,2071.48 €,2025-02-08 10:30:32,150.218.71.155,Gambling
TXN-145,FR3736387867442202400767273,FR8583851241974596214921455,4333.81,2025-11-10 14:04:16,33.151.124.235,Supermarket
TXN-5467,FR8060020199112933157477878,FR3374539111451856154105308,96.58,2025-02-11 06:53:00,219.113.239.179,Supermarket
TXN-1522,FR8190668337399568067393344,FR4719874805623859520617701,4762.11,2024-11-24 22:10:26,177.212.251.182,Unknown
TXN-10113,FR8950059134846147007731520,FR9713610389733613195404406,-9786.88,2025-01-17 15:55:51,76.69.158.86,Gambling
TXN-3846,FR4002753952263722476180124,FR5400697507208255191688952,7139.47,2025-05-13 02:58:18,211.218.49.180,
TXN-9228,FR0221547595769811255355809,FR1131277019529689359883154,9531.01,2025-10-12 14:15:42,77.78.206.141,Travel
TXN-12836,FR1648912701612044030388841,FR8832178569070351043894396,6256.29,2025-10-12 14:29:32,26.53.75.202,Tech
TXN-12416,FR1482143808223859549063485,FR2385520868180610795560123,2903.29,2025-05-11 06:42:17,217.26.241.165,Travel
TXN-14002,FR8553122346264601764365070,FR7171509513412718619991073,2257.82,2025-06-08 14:52:41,45.25.239.177,Gambling
TXN-13102,FR4403703388373489726245176,FR5927682412954365066419623,3208.16,2025-11-09 11:44:04,145.201.111.175,Tech
TXN-7882,FR7001749010556003552671184,FR7338057766646498920385700,6726.26,2025-04-20 22:17:03,150.221.246.234,Unknown
TXN-14927,FR2428593968557509528151928,FR5657966042690908531310030,6683.32,2025-03-28 09:27:29,72.160.71.64,Tech
TXN-8491,FR7189288149838251040926805,FR9718471567434348974315894,9764.34,2025-09-12 04:58:38,Localhost,Tech
TXN-1805,FR7918642647698108245462683,FR2936475552995153933410957,3711.27,2025-10-13 10:38:54,,Unknown
TXN-3133,FR5272290575825643532269276,FR3863040333423310225874398,6813.22,2025-10-31 06:11:02,36.228.6.23,Gambling
TXN-1854,FR6685856774721973435561427,FR9047322600517836316908542,1337.07,2025-09-13 01:28:33,149.32.221.139,Restaurant
TXN-1553,FR5242816943605647499534437,FR0525257877888160398496230,"3415,13",2025-08-23 11:50:56,169.181.180.199,Tech
TXN-4127,FR7686315951798757852308144,FR5118457578872904569669299,3877.89,2025-07-14 07:21:09,59.168.245.249,Unknown
TXN-2984,FR6357054285861230766723817,FR5967319223841459552994807,827.61,2025-01-23 02:47:31,157.113.165.134,Travel
TXN-3930,FR9882427057620279797637324,FR3835127470086308031687164,4476.45,2024-12-21 15:55:08,202.212.241.63,Tech
TXN-14800,FR9171931743047238916131470,FR5786017141652833008817323,217.26,2025-09-06 17:57:13,204.86.36.128,Supermarket
TXN-9872,FR6990017634653975071915500,FR6935706333999616829164999,3290.91,2025-07-05 10:23:25,129.98.37.157,Tech
TXN-4652,FR7641016835876839835689897,FR5835531116999067504261628,4094.68,2025-08-22 06:28:01,Localhost,Travel
TXN-1460,FR7286249167886821424932567,FR5395362542039887403052627,9230.39,2025-05-07 16:42:18,80.67.174.225,Unknown
TXN-5787,FR0652888418205676140518211,FR8795348678910097502133120,3084.63,2025-08-26 20:38:39,129.251.165.120,Gambling
TXN-12572,FR9096453539388562571163378,FR2308221630215359935149445,6320.06,2025-03-15 12:04:00,181.108.105.131,Supermarket
TXN-14086,FR1573245352914219901164333,FR4974567079057947808018817,349.54,2025-08-19 06:41:59,113.196.70.162,Travel
TXN-3446,FR7575839764118623867246185,FR5894272827748371890553128,6098.5,2025-02-01 08:15:22,19.23.190.82,Gambling
TXN-8437,FR2416170113540080659323690,FR2605091449904951837814854,791.84,2025-04-16 02:12:18,183.62.38.31,
TXN-5738,FR1865619192068563387594169,FR0945390748803033692031411,5874.13,2025-07-02 10:56:05,46.144.223.240,Gambling
TXN-5214,FR4150065366176553902371136,FR5264277549094377606628044,"4104,89",2025-08-22 20:04:09,154.47.254.230,Gambling
TXN-2045,FR8663470763270813483299558,FR9149777737433096098338482,6011.44,2025-03-01 23:03:34,93.21.69.127,Gambling
TXN-3626,FR8973523701816779579355534,FR8792580593877280441537997,6687.39,2025-08-06 09:53:49,58.29.127.115,Unknown
TXN-12823,FR9208648494867148378995908,FR7672592823121048853374375,439.06,2025-01-09 16:53:39,88.18.185.92,Supermarket
TXN-3476,FR8978852065207203564345014,FR4542906609476526936878199,7884.04,2025-08-11 05:42:27,13.21.131.127,Supermarket
TXN-2171,FR5286562544079231650073293,FR7914459429521487869266437,8991.48,2025-08-24 13:03:22,192.168.X.X,Travel
TXN-6345,FR0822532892760209124645980,FR6630831691444907616769870,2444.93,2025-05-26 03:27:27,33.192.230.108,Travel
TXN-14305,FR3825902597764483427695914,FR3945748683434221226291384,5574.59,2025-08-13 11:48:15,179.147.240.75,Unknown
TXN-6019,FR1815561026788442154300322,FR2371031405820322252383100,"7427,28",2025-04-29 01:30:01,178.103.19.7,Restaurant
TXN-12381,FR9530130309224623961573148,FR5699281016523119059688670,9867.36 €,2025-04-19 15:41:03,159.34.130.150,Restaurant
TXN-14139,FR8199226993640744785732913,FR0838897231732912313173857,7441.06,2025-05-31 05:20:13,1.75.234.229,Restaurant
TXN-14078,FR9028261994533837463722075,FR2271499417183678531460130,"5347,57",2025-10-27 22:01:06,33.34.15.154,Unknown
TXN-5299,FR5759172697483619458857860,FR1221622957022992919609869,7828.48,2025-09-28 09:34:28,181.214.87.237,Tech
TXN-12622,FR8096550072001600375629485,FR8187322316532669777034172,7296.82,2025-06-29 04:56:57,,Tech
TXN-5574,FR5221243793839607041990847,FR5066607011782639786012438,,2025-01-22 02:25:10,63.204.93.65,Restaurant
TXN-4617,FR4991396483291626472817899,FR5703501767016350986992413,3337.88,2025-04-07 12:45:43,104.181.41.50,Travel
TXN-10087,FR5004074907264641826508607,FR7751803054438135560498309,5694.59,2025-04-09 04:14:11,192.168.X.X,Gambling
TXN-7854,FR6619988548339803324964639,FR2210189568271615869287091,190.17,2025-01-24 17:15:54,149.119.0.193,Gambling
TXN-13774,FR7429843150088240341084260,FR2808139040807837458192910,206.68,2025-03-14 09:33:32,103.104.181.196,Supermarket
TXN-6307,FR6485862847315966136125602,FR4733495779953181558120422,6646.61,2024-12-17 13:28:57,56.49.211.229,Gambling
TXN-259,FR5618830382486781789026248,FR8171250333467537093006600,3051.12,2025-03-01 09:48:00,15.50.32.78,Travel
TXN-10277,FR1541628204024659909635984,FR5111072659166624949990722,8955.47,2025-05-20 16:29:13,130.75.110.29,Supermarket
TXN-11976,FR9751448634890086673715557,FR1194768677727080300113647,4975.28,2025-05-10 12:15:46,::1,Gambling
TXN-8086,FR6815937040494704020247772,FR4248663982695264578575357,737.84,2025-08-08 13:40:36,Localhost,Supermarket
TXN-2024,FR3326174941241604521364832,FR1400073030692014392335706,7100.29,2025-10-22 12:03:17,194.39.94.252,Travel
TXN-11419,FR2383126633689759877940766,FR9147326464883871330424746,5195.92 €,2025-10-15 18:33:33,34.49.153.13,Supermarket
TXN-9395,FR1498823822202249667043500,FR8136833583769522483182028,3143.27,2025-07-12 17:27:24,149.71.172.236,
TXN-12526,FR0702198486680250864981832,FR2577726002899844594940934,3728.65,2025-04-18 03:51:53,91.175.127.105,Tech
TXN-11912,FR0316535412095696199404762,FR2511481057923888040489243,9341.11,2025-01-14 16:07:12,104.127.187.182,Travel
TXN-3487,FR8543128679397036740367440,FR7340980726838995614805189,5426.44,2025-08-04 09:45:20,Localhost,Restaurant
TXN-4442,FR2913165254827910249493545,FR0700066278258859730738364,6549.63,2025-08-04 13:09:48,170.48.252.105,Unknown
TXN-14788,FR6612623195441151642655673,FR7452734535545041388789393,7159.76,2025-04-24 00:33:30,62.154.75.8,Restaurant
TXN-1532,FR1990407150692996971168891,FR9183750765762151803253879,8263.69,2025-05-03 18:00:48,148.64.130.177,Unknown
TXN-13795,FR9779667129599486514711548,FR4592654502229017633326234,7857.91,2025-06-02 20:44:41,90.201.76.16,Travel
TXN-2941,FR5936641764910826208472697,FR8550883293094605104043308,4702.37,2025-04-28 21:39:39,41.155.224.252,Unknown
TXN-14956,FR8908284617162656651814210,FR6062179629638803344993789,5717.12,2025-03-16 22:26:46,191.179.33.180,Gambling
TXN-7424,FR6446445896589780867519215,FR9486612961721508201517343,2374.5,2025-02-23 03:19:36,119.160.43.45,Unknown
TXN-8954,FR1946512415459333740215514,FR4540655732506603188523183,5210.98,2025-01-07 05:51:02,56.228.82.74,
TXN-2940,FR9865443953566010857536251,FR8636255947700424826327041,486.72,2025-07-04 00:32:50,114.40.28.94,Restaurant
TXN-6562,FR0304459661255665739111202,FR9117705818587770868007843,1748.14,2025-02-21 22:04:29,101.67.231.110,Travel
TXN-13750,FR7387101502792377652164161,FR7113956280280051407708832,540.11,2024-11-29 23:27:03,192.168.X.X,Gambling
TXN-8605,FR5640105423344492556639188,FR3941588311605849384659619,424.83,2025-06-19 18:44:41,104.252.251.32,Travel
TXN-14308,FR3405022670099554275204999,FR7069732356670533035471626,6158.55,2025-10-16 03:07:48,168.76.141.9,Tech
TXN-9474,FR3871268206984503939069778,FR4994857080116230256802819,8985.92,2025-09-28 10:16:15,174.85.241.121,Travel
TXN-10604,FR8236761964762415320323222,FR1114715018177131321631258,5543.1,2025-02-11 05:54:36,120.98.41.234,Restaurant
TXN-2242,FR1835568228656697138423266,FR6127673668588530093397258,4715.3,2025-02-09 12:26:05,,Travel
TXN-12200,FR1673268247685336397894912,FR5629146137953678835835911,5927.53,2025-02-21 21:48:51,84.129.14.226,
TXN-1834,FR4372832243019648078222180,FR9751695252608074052178275,1592.22,2025-04-24 01:08:47,137.211.252.105,Restaurant
TXN-3359,FR1631023003494925219135753,FR6689336191103226079747566,8035.25,2025-04-04 12:00:51,17.252.203.241,Gambling
TXN-4923,FR5554296726506745112035209,FR3009870335595205081922377,825.75,2025-01-10 19:44:06,Localhost,Travel
TXN-3757,FR1470222187841603502708455,FR0410590439129550534577556,8278.0,2025-05-14 14:31:47,92.144.230.100,Unknown
TXN-1915,FR3384763132014827261347334,FR0797615161154112360757569,5105.29,2025-01-16 19:54:26,44.223.216.4,Restaurant
TXN-9466,FR8001217928038468890928848,FR4098221481729850735117073,825.55,2025-06-18 07:57:44,140.198.75.4,Supermarket
TXN-11420,FR3332025375077062294808591,FR3536173380973541168578578,1434.69,2025-02-12 00:04:17,218.221.228.82,Gambling
TXN-230,FR6368408945075077594976879,FR0400036140194354639982749,4326.07,2025-02-05 22:00:11,197.196.254.150,
TXN-9840,FR8727740904179021802031287,FR2215530760557296107436560,7285.96,2025-04-24 17:24:38,140.189.55.37,Supermarket
TXN-13040,FR8178589631651859136980805,FR0313504417281872866084417,1566.12,2025-09-19 09:31:27,216.146.131.174,Tech
TXN-14689,FR5633969918532082126349332,FR3489530071129041907074151,4683.49,2025-10-09 08:13:15,147.152.221.151,Supermarket
TXN-118,FR4616618527103673090376224,FR0641017463378218443399298,1679.38,2025-07-04 23:24:50,134.247.143.29,
TXN-6829,FR8001052074568633245981527,FR2850087555211557445779827,7732.65,2025-09-21 23:28:02,38.197.127.219,Supermarket
TXN-7926,FR7276653092343981851273872,FR4200534922703682010083460,3779.61,2025-02-24 12:52:38,166.90.219.1,Restaurant
TXN-4501,FR5018789755864897701940733,FR1192671959947561349016898,6154.3,2025-05-28 01:48:58,197.49.76.209,Travel
TXN-7472,FR0508527986048825415753358,FR0278735796581056469767115,994.77,2024-11-16 07:03:27,92.77.222.246,Supermarket
TXN-257,FR7464004262156643998388089,FR4264988201517889765887148,4808.2,2025-03-20 21:09:08,160.24.255.81,Supermarket
TXN-5480,FR6529896623640124539953828,FR7329804406793025117009232,5732.48,2025-01-28 07:19:10,153.84.157.221,
TXN-9431,FR6812760159856674465813556,FR0204096377435536195282102,1210.57,2025-10-14 04:52:33,129.131.248.59,Supermarket
TXN-3577,FR8690880830965071164830552,FR0830898090385922267861768,3305.11,2025-04-17 19:01:17,223.153.35.127,Tech
TXN-644,FR5079730971429248885346545,FR6854078892207270897191933,,2025-11-04 00:10:44,161.133.41.178,Supermarket
TXN-7708,FR2143035957522002257107884,FR6522276919277083397152922,4135.06,2025-07-31 06:17:17,45.239.181.250,
TXN-14194,FR1820210340648657678320566,FR8881745275554691870291205,2736.5,2025-10-30 05:25:00,106.131.10.201,Supermarket
TXN-666,FR0423535503872732952598683,FR4287584067827717313976200,3787.26,2024-11-26 16:17:50,144.36.83.186,Gambling
TXN-11138,FR1778569417215834982400796,FR0626350255921027660900448,3745.23,2025-04-23 01:22:54,176.173.220.117,Gambling
TXN-3181,FR1276551567073776653108827,FR9002406725556038754243538,9820.73,2025-02-23 22:03:23,25.148.212.250,Restaurant
TXN-11983,FR1794561469086618062581419,FR5310305910112597655433948,7902.79,2025-07-16 22:26:03,115.120.232.207,Supermarket
TXN-10666,FR9219476493548635542026255,FR2995423765868588305966638,7785.26,2025-10-15 14:44:41,121.89.83.34,Unknown
TXN-4359,FR6294972193924602067759496,FR5158397830684376421820259,9800.61,2025-10-10 20:16:10,192.168.X.X,Gambling
TXN-2943,FR4794942321504996105176986,FR2538036976752567244491827,4812.74,2025-08-24 21:59:52,91.57.101.2,Supermarket
TXN-10391,FR3324125648621216776659914,FR4536841236276355759789554,5389.61,2025-02-11 12:03:41,158.201.113.253,Gambling
TXN-14643,FR3086200500035050719473860,FR6292846666415939849376327,3556.69,2025-03-24 18:15:18,188.24.146.74,Supermarket
TXN-9208,FR9847780043528138443486527,FR3352764408187535816233607,5627.97,2025-08-04 19:08:32,17.182.119.104,Travel
TXN-3793,FR7096507623516635753846643,FR8406719821804329442169168,3706.59,2025-05-28 03:12:59,6.53.6.134,Unknown
TXN-5045,FR4471124945707015955110863,FR6732036751930341421303738,6094.21,2025-04-07 12:51:56,168.110.2.109,Travel
TXN-9560,FR8497587015253396777062417,FR1155006566122780232090617,5670.7,2025-01-15 08:39:25,86.112.159.10,Gambling
TXN-536,FR8413356725231352967554945,FR7080942786707635326192676,2490.57,2025-07-17 17:15:56,215.149.160.89,Travel
TXN-8848,FR2741183215055765953838868,FR7517371784361589185273744,357.49,2025-07-04 22:36:47,144.63.79.101,Tech
TXN-14772,FR1339013447861070458850113,FR1756585518026441559069633,4342.8,2025-10-15 04:15:04,118.31.159.59,Travel
TXN-5691,FR4769885738997024436450374,FR7545393764741518101780158,2966.97,2025-06-24 01:59:09,97.177.164.141,Supermarket
TXN-2418,FR7929604968916491994655622,FR8441472509521802806652008,2544.71,2024-11-30 16:55:43,36.193.178.173,Travel
TXN-14962,FR9104235278948676588566892,FR7956584793582965600538255,5381.0,2024-11-16 20:58:07,162.45.103.227,Supermarket
TXN-5542,FR0237358114636106126942923,FR8122895542751816807295958,2308.22,2024-11-16 18:50:41,154.48.230.36,Restaurant
TXN-7121,FR3583308240133562257159366,FR3091686386185713075147444,6736.88,2025-04-05 21:19:38,213.45.128.113,
TXN-8357,FR2418988348733968734630188,FR2677817106557222291903562,8589.05,2025-04-06 17:44:29,167.215.235.46,Travel
TXN-5808,FR6205509252116958775639398,FR6269835597301531184703030,6180.55,2024-12-15 14:15:53,88.132.181.149,Tech
TXN-1216,FR6083055897733883402614349,FR0638811446521162745628587,7905.22,2025-01-15 17:51:34,117.251.57.254,Tech
TXN-2152,FR5810877582569246978600688,FR5049405739542737487178515,1932.96,2025-11-05 08:02:27,116.179.109.252,Tech
TXN-8155,FR0611544260211550908665436,FR5831292399940876225497688,6238.66,2024-12-15 15:51:31,84.203.195.142,Tech
TXN-12208,FR2414780883005231748544192,FR7329726082374462005180132,-7390.83,2025-09-10 15:12:02,164.67.194.191,Restaurant
TXN-1819,FR6704652134228880161185113,FR0712663575886006795298210,4004.51,2025-01-18 04:32:40,194.196.18.155,Gambling
TXN-12712,FR1071062793127637073364243,FR4795347354200642311215935,2036.72,2025-10-03 12:39:07,32.213.193.62,
TXN-5177,FR5133587518422319484453798,FR2526971542869189982999867,8054.08,2025-02-12 05:06:10,154.63.55.27,Gambling
TXN-11462,FR2050839954311457425665219,FR6217379157833720866758858,5459.04,2025-05-15 00:49:37,61.86.185.37,
TXN-269,FR3447174103745493134235470,FR3981278071794534375538683,-7017.92,2025-10-11 02:03:17,222.217.228.121,Restaurant
TXN-11214,FR8402358869424887402145159,FR1016248886237796758380249,3510.52,2025-06-02 10:45:16,146.171.166.153,
TXN-4899,FR6026973086773024345432111,FR9818889371532203751240001,9551.66,2025-06-15 20:22:37,57.232.24.24,Supermarket
TXN-11632,FR1576291934745088211321891,FR3954702311982206324679050,3684.99,2025-04-14 01:58:39,222.39.126.47,Tech
TXN-8692,FR1941969340361945132276464,FR8975077201427186036090398,6638.87,2025-07-11 15:38:51,148.149.208.13,Travel
TXN-13034,FR5870987816340206803418982,FR0358110532061556845869487,3862.84,2025-09-08 07:41:26,::1,Tech
TXN-14038,FR0890408191154927911550422,FR2139220139412430619741950,4545.2,2025-09-18 11:35:27,164.178.156.210,
TXN-14843,FR2481444105212810559758266,FR4383764768542665844347435,3012.43,2025-08-31 04:05:40,192.168.X.X,Restaurant
TXN-789,FR9829326524804483102908632,FR4087040369087985689192173,2477.62,2025-05-17 19:04:49,62.240.244.163,Gambling
TXN-1646,FR9696686683169856393991824,FR9791543725517717371570032,3955.16,2025-08-18 20:30:18,217.68.76.145,Tech
TXN-12818,FR6966352738101379578437127,FR2070857236077718675722896,,2025-09-04 03:27:37,170.171.88.150,Gambling
TXN-981,FR0642965278219933585908965,FR8485776611539452971272650,497.84,2025-10-27 02:55:49,89.150.131.94,Gambling
TXN-9598,FR6115673920226651645838699,FR5709182130097519614751427,4124.22,2025-04-02 18:43:13,186.242.127.217,
TXN-8189,FR9351289304501592723710412,FR3073146060389557942055232,9826.41,2025-07-07 09:05:16,15.167.91.28,Unknown
TXN-9545,FR0781665563289828404370174,FR9372479584151761652163494,47.26,2025-05-20 13:02:21,76.71.78.10,Supermarket
TXN-9902,FR8319201087023318984117827,FR6297124813410575196802890,4001.56,2025-05-31 17:03:11,192.168.X.X,Travel
TXN-4169,FR5567945614386105473083258,FR7464413084891447689935572,3166.6,2025-06-06 20:58:14,68.118.180.82,Unknown
TXN-12290,FR3670422937134294448392744,FR9673446014374781546267010,6874.38,2025-09-12 23:52:20,223.109.165.140,Restaurant
TXN-10275,FR5636595649573180388691059,FR2529877573997237466949244,7729.69,2025-06-14 05:43:13,154.225.154.239,Tech
TXN-13456,FR6652170485221971081002204,FR3771172004412108783547183,196.92,2024-12-14 21:51:28,40.11.197.29,Supermarket
TXN-11575,FR1216048332843286374784877,FR4047905338545560235074804,8337.79,2024-12-03 12:36:55,50.174.218.251,Travel
TXN-4719,FR5557475105679616789594208,FR7772877522914192530597730,6327.19,2025-05-06 23:52:11,170.151.87.15,Travel
TXN-13145,FR2832022259844754886762690,FR7049122137915114308444795,6921.87,2025-05-13 02:30:11,158.87.26.193,Travel
TXN-4487,FR9108399209543403966859412,FR3726084785249947513035816,8659.75 €,2025-11-09 13:16:36,16.187.182.131,Gambling
TXN-72,FR1866151525823041546677097,FR3629225673772349167781700,9718.9,2025-02-26 15:54:20,38.2.8.50,Unknown
TXN-5437,FR6513313198176688602666848,FR2549103139985532726432855,9984.6,2025-08-10 15:39:57,41.191.225.220,Unknown
TXN-4120,FR1005671872759300383550807,FR0794095495109619871404779,6013.21,2024-11-20 20:03:26,218.100.192.121,Supermarket
TXN-13799,FR2203267293954916568731245,FR3689919315814662304103309,9618.76,2025-01-09 07:50:51,217.93.22.25,Supermarket
TXN-13230,FR2343786229374382881599063,FR3869179998312988328188870,8911.25,2024-12-03 14:12:20,Localhost,Restaurant
TXN-4647,FR2557580755230771091836328,FR7270252301118907594807816,7914.43 €,2025-07-01 15:41:37,5.27.16.217,Gambling
TXN-5195,FR4478348290371031478143651,FR9369196961105607774863744,9872.04,2025-09-20 15:25:00,152.37.181.141,Travel
TXN-2402,FR9023466170896043404777212,FR9746360333006000115025416,9877.48,2025-09-09 08:16:49,174.73.141.218,Unknown
TXN-13399,FR7466658207048043600522159,FR6445424976439402480151509,444.4,2025-09-13 15:03:35,118.112.41.36,Unknown
TXN-4925,FR3718279251983624566164257,FR9493904425584243281843001,6250.33,2025-01-14 15:48:12,128.242.161.59,Restaurant
TXN-7236,FR8189386759857379102067707,FR6686683565675047009485382,5957.7,2025-05-17 14:02:40,::1,Unknown
TXN-14524,FR5572082446831591130127187,FR9615152672706862423146313,2936.93,2025-05-01 17:25:17,210.179.156.242,Tech
TXN-9654,FR0376801651153372882806349,FR2192086326460899828929744,3067.79,2025-09-09 00:25:39,133.160.190.169,Supermarket
TXN-14250,FR9722503470109818518377028,FR5290455596671996460028919,7607.85,2025-01-19 12:35:57,102.243.251.89,Travel
